"","inbred","cassette","condition","image","replicate","length"
"3691","B68",26,"ws","20211023-024803-plate_026",1,1.3625768
"3692","B68",26,"ws","20211023-024803-plate_026",2,0
"3693","B68",26,"ws","20211023-024803-plate_026",8,0
"3694","B68",26,"ws","20211023-024803-plate_026",10,0.37083775
"3695","B68",26,"ws","20211023-024803-plate_026",3,0
"3696","B68",26,"ws","20211023-024803-plate_026",4,0.5369026
"3697","B68",26,"ws","20211023-024803-plate_026",5,0
"3698","B68",26,"ws","20211023-024803-plate_026",9,0
"3699","B68",26,"ws","20211023-024803-plate_026",7,0.23914447
"3700","B68",26,"ws","20211023-024803-plate_026",6,0
"3701","KI21",23,"ww","20211028-205101-plate_023",10,0.33178702
"3702","KI21",23,"ww","20211028-205101-plate_023",9,0.3924707
"3703","KI21",23,"ww","20211028-205101-plate_023",8,0.28236568
"3704","KI21",23,"ww","20211028-205101-plate_023",7,0.49445128
"3705","KI21",23,"ww","20211028-205101-plate_023",6,0.96979165
"3706","KI21",23,"ww","20211028-205101-plate_023",5,0.50931096
"3707","KI21",23,"ww","20211028-205101-plate_023",4,0.6980085
"3708","KI21",23,"ww","20211028-205101-plate_023",3,0.52553535
"3709","KI21",23,"ww","20211028-205101-plate_023",2,0.29392087
"3710","KI21",23,"ww","20211028-205101-plate_023",1,0.40675488
"3711","KI21",23,"ww","20211030-025101-plate_023",10,3.4521601
"3712","KI21",23,"ww","20211030-025101-plate_023",9,3.7285097
"3713","KI21",23,"ww","20211030-025101-plate_023",8,3.4124825
"3714","KI21",23,"ww","20211030-025101-plate_023",7,3.8470607
"3715","KI21",23,"ww","20211030-025101-plate_023",6,4.491239
"3716","KI21",23,"ww","20211030-025101-plate_023",5,2.4538105
"3717","KI21",23,"ww","20211030-025101-plate_023",4,3.8488946
"3718","KI21",23,"ww","20211030-025101-plate_023",3,3.7633684
"3719","KI21",23,"ww","20211030-025101-plate_023",2,3.4085073
"3720","KI21",23,"ww","20211030-025101-plate_023",1,1.8940817
"3721","KI21",33,"ws","20211028-203001-plate_033",10,0.25677854
"3722","KI21",33,"ws","20211028-203001-plate_033",9,0.30962518
"3723","KI21",33,"ws","20211028-203001-plate_033",8,0
"3724","KI21",33,"ws","20211028-203001-plate_033",7,0.35747132
"3725","KI21",33,"ws","20211028-203001-plate_033",6,0.6767882
"3726","KI21",33,"ws","20211028-203001-plate_033",5,0.370091
"3727","KI21",33,"ws","20211028-203001-plate_033",4,0.40039578
"3728","KI21",33,"ws","20211028-203001-plate_033",3,0
"3729","KI21",33,"ws","20211028-203001-plate_033",2,0.4677921
"3730","KI21",33,"ws","20211028-203001-plate_033",1,0.43787614
"3731","KI21",33,"ws","20211030-023000-plate_033",10,1.2245286
"3732","KI21",33,"ws","20211030-023000-plate_033",9,1.4814548
"3733","KI21",33,"ws","20211030-023000-plate_033",8,1.7488455
"3734","KI21",33,"ws","20211030-023000-plate_033",7,1.2293974
"3735","KI21",33,"ws","20211030-023000-plate_033",6,2.2052152
"3736","KI21",33,"ws","20211030-023000-plate_033",5,1.4440912
"3737","KI21",33,"ws","20211030-023000-plate_033",4,1.5282547
"3738","KI21",33,"ws","20211030-023000-plate_033",3,0.81744117
"3739","KI21",33,"ws","20211030-023000-plate_033",2,1.204563
"3740","KI21",33,"ws","20211030-023000-plate_033",1,1.4949589
"3741","CI187-2",22,"ww","20211028-202358-plate_022",10,0.49124566
"3742","CI187-2",22,"ww","20211028-202358-plate_022",9,0.68783474
"3743","CI187-2",22,"ww","20211028-202358-plate_022",8,0.60110086
"3744","CI187-2",22,"ww","20211028-202358-plate_022",7,0.61133504
"3745","CI187-2",22,"ww","20211028-202358-plate_022",6,0.76709265
"3746","CI187-2",22,"ww","20211028-202358-plate_022",5,0.73852104
"3747","CI187-2",22,"ww","20211028-202358-plate_022",4,1.1306186
"3748","CI187-2",22,"ww","20211028-202358-plate_022",3,0.9611646
"3749","CI187-2",22,"ww","20211028-202358-plate_022",2,0.9758969
"3750","CI187-2",22,"ww","20211028-202358-plate_022",1,1.1226687
"3751","CI187-2",22,"ww","20211030-022403-plate_022",10,3.3459272
"3752","CI187-2",22,"ww","20211030-022403-plate_022",9,2.8484983
"3753","CI187-2",22,"ww","20211030-022403-plate_022",8,1.2418821
"3754","CI187-2",22,"ww","20211030-022403-plate_022",7,0.88630736
"3755","CI187-2",22,"ww","20211030-022403-plate_022",6,3.227269
"3756","CI187-2",22,"ww","20211030-022403-plate_022",5,1.6708299
"3757","CI187-2",22,"ww","20211030-022403-plate_022",4,2.5077825
"3758","CI187-2",22,"ww","20211030-022403-plate_022",3,2.280464
"3759","CI187-2",22,"ww","20211030-022403-plate_022",2,3.8215334
"3760","CI187-2",22,"ww","20211030-022403-plate_022",1,3.8038735
"3761","CI187-2",26,"ws","20211028-202700-plate_026",10,0.45734552
"3762","CI187-2",26,"ws","20211028-202700-plate_026",9,0.63983536
"3763","CI187-2",26,"ws","20211028-202700-plate_026",8,0.59869903
"3764","CI187-2",26,"ws","20211028-202700-plate_026",7,0.7267955
"3765","CI187-2",26,"ws","20211028-202700-plate_026",6,0.8046747
"3766","CI187-2",26,"ws","20211028-202700-plate_026",5,0.83137065
"3767","CI187-2",26,"ws","20211028-202700-plate_026",4,0.89455044
"3768","CI187-2",26,"ws","20211028-202700-plate_026",3,0.82952267
"3769","CI187-2",26,"ws","20211028-202700-plate_026",2,0.8575143
"3770","CI187-2",26,"ws","20211028-202700-plate_026",1,0.94116867
"3771","CI187-2",26,"ws","20211030-022700-plate_026",10,1.0906625
"3772","CI187-2",26,"ws","20211030-022700-plate_026",9,1.9019257
"3773","CI187-2",26,"ws","20211030-022700-plate_026",8,1.5013493
"3774","CI187-2",26,"ws","20211030-022700-plate_026",7,1.3670518
"3775","CI187-2",26,"ws","20211030-022700-plate_026",6,1.4182937
"3776","CI187-2",26,"ws","20211030-022700-plate_026",5,1.4571522
"3777","CI187-2",26,"ws","20211030-022700-plate_026",4,2.227625
"3778","CI187-2",26,"ws","20211030-022700-plate_026",3,1.9149088
"3779","CI187-2",26,"ws","20211030-022700-plate_026",2,1.6732656
"3780","CI187-2",26,"ws","20211030-022700-plate_026",1,1.7428496
"3781","VA85",21,"ww","20211202-210800-plate_021",10,0.6199485
"3782","VA85",21,"ww","20211202-210800-plate_021",9,1.0774908
"3783","VA85",21,"ww","20211202-210800-plate_021",8,0.6423171
"3784","VA85",21,"ww","20211202-210800-plate_021",7,0.86781216
"3785","VA85",21,"ww","20211202-210800-plate_021",6,0.36366403
"3786","VA85",21,"ww","20211202-210800-plate_021",5,1.0168725
"3787","VA85",21,"ww","20211202-210800-plate_021",4,0.564345
"3788","VA85",21,"ww","20211202-210800-plate_021",3,0.9681887
"3789","VA85",21,"ww","20211202-210800-plate_021",2,0.9654217
"3790","VA85",21,"ww","20211202-210800-plate_021",1,0.77238905
"3791","VA85",21,"ww","20211204-030800-plate_021",10,3.4066303
"3792","VA85",21,"ww","20211204-030800-plate_021",9,4.4768414
"3793","VA85",21,"ww","20211204-030800-plate_021",8,5.3296227
"3794","VA85",21,"ww","20211204-030800-plate_021",7,6.5843143
"3795","VA85",21,"ww","20211204-030800-plate_021",6,4.91033
"3796","VA85",21,"ww","20211204-030800-plate_021",5,6.1847515
"3797","VA85",21,"ww","20211204-030800-plate_021",4,2.319008
"3798","VA85",21,"ww","20211204-030800-plate_021",3,4.0995016
"3799","VA85",21,"ww","20211204-030800-plate_021",2,1.6248127
"3800","VA85",21,"ww","20211204-030800-plate_021",1,4.2929606
"3801","VA85",28,"ws","20211202-211101-plate_028",10,0.37724346
"3802","VA85",28,"ws","20211202-211101-plate_028",9,0.8722843
"3803","VA85",28,"ws","20211202-211101-plate_028",8,0.4287683
"3804","VA85",28,"ws","20211202-211101-plate_028",7,0.73398507
"3805","VA85",28,"ws","20211202-211101-plate_028",6,0.47395015
"3806","VA85",28,"ws","20211202-211101-plate_028",5,0.6911483
"3807","VA85",28,"ws","20211202-211101-plate_028",4,0.85066813
"3808","VA85",28,"ws","20211202-211101-plate_028",3,0.6627385
"3809","VA85",28,"ws","20211202-211101-plate_028",2,0.96852416
"3810","VA85",28,"ws","20211202-211101-plate_028",1,0.86094135
"3811","VA85",28,"ws","20211204-031100-plate_028",10,1.0142903
"3812","VA85",28,"ws","20211204-031100-plate_028",8,1.6699251
"3813","VA85",28,"ws","20211204-031100-plate_028",7,1.5590469
"3814","VA85",28,"ws","20211204-031100-plate_028",6,0.93248934
"3815","VA85",28,"ws","20211204-031100-plate_028",5,1.6910318
"3816","VA85",28,"ws","20211204-031100-plate_028",4,1.7599281
"3817","VA85",28,"ws","20211204-031100-plate_028",3,1.0771085
"3818","VA85",28,"ws","20211204-031100-plate_028",2,1.4887489
"3819","VA85",28,"ws","20211204-031100-plate_028",1,1.7628907
"3820","CML281",23,"ww","20211202-210501-plate_023",10,0.5560127
"3821","CML281",23,"ww","20211202-210501-plate_023",9,0.8103888
"3822","CML281",23,"ww","20211202-210501-plate_023",8,0.8428934
"3823","CML281",23,"ww","20211202-210501-plate_023",7,0.6209504
"3824","CML281",23,"ww","20211202-210501-plate_023",6,0.93176025
"3825","CML281",23,"ww","20211202-210501-plate_023",5,0.5240013
"3826","CML281",23,"ww","20211202-210501-plate_023",4,0.116510965
"3827","CML281",23,"ww","20211202-210501-plate_023",3,0.33932146
"3828","CML281",23,"ww","20211202-210501-plate_023",2,1.0239625
"3829","CML281",23,"ww","20211202-210501-plate_023",1,0.70378536
"3830","CML281",23,"ww","20211204-030500-plate_023",10,3.260805
"3831","CML281",23,"ww","20211204-030500-plate_023",9,3.8182216
"3832","CML281",23,"ww","20211204-030500-plate_023",8,4.888356
"3833","CML281",23,"ww","20211204-030500-plate_023",7,4.289426
"3834","CML281",23,"ww","20211204-030500-plate_023",6,2.977788
"3835","CML281",23,"ww","20211204-030500-plate_023",5,4.315362
"3836","CML281",23,"ww","20211204-030500-plate_023",4,1.4858761
"3837","CML281",23,"ww","20211204-030500-plate_023",3,1.5435364
"3838","CML281",23,"ww","20211204-030500-plate_023",2,5.905769
"3839","CML281",23,"ww","20211204-030500-plate_023",1,4.5992513
"3840","CML281",26,"ws","20211202-210103-plate_026",10,0.4948051
"3841","CML281",26,"ws","20211202-210103-plate_026",9,0.44219688
"3842","CML281",26,"ws","20211202-210103-plate_026",8,0.5436947
"3843","CML281",26,"ws","20211202-210103-plate_026",7,0.3460533
"3844","CML281",26,"ws","20211202-210103-plate_026",6,1.0219748
"3845","CML281",26,"ws","20211202-210103-plate_026",5,0.1875807
"3846","CML281",26,"ws","20211202-210103-plate_026",4,0.17886837
"3847","CML281",26,"ws","20211202-210103-plate_026",3,0
"3848","CML281",26,"ws","20211202-210103-plate_026",2,1.0564148
"3849","CML281",26,"ws","20211202-210103-plate_026",1,0.34086567
"3850","CML281",26,"ws","20211204-030103-plate_026",10,0.5095149
"3851","CML281",26,"ws","20211204-030103-plate_026",9,0.62058353
"3852","CML281",26,"ws","20211204-030103-plate_026",8,0.81854534
"3853","CML281",26,"ws","20211204-030103-plate_026",7,0.5031163
"3854","CML281",26,"ws","20211204-030103-plate_026",6,1.0544947
"3855","CML281",26,"ws","20211204-030103-plate_026",5,0.29511952
"3856","CML281",26,"ws","20211204-030103-plate_026",4,0.6533398
"3857","CML281",26,"ws","20211204-030103-plate_026",3,0.89307195
"3858","CML281",26,"ws","20211204-030103-plate_026",2,1.1322293
"3859","CML281",26,"ws","20211204-030103-plate_026",1,0.43031248
"3860","MOG",23,"ww","20211209-214101-plate_023",10,1.0757291
"3861","MOG",23,"ww","20211209-214101-plate_023",9,1.5355124
"3862","MOG",23,"ww","20211209-214101-plate_023",8,1.3924578
"3863","MOG",23,"ww","20211209-214101-plate_023",7,1.3601086
"3864","MOG",23,"ww","20211209-214101-plate_023",6,1.4087464
"3865","MOG",23,"ww","20211209-214101-plate_023",5,1.0441277
"3866","MOG",23,"ww","20211209-214101-plate_023",4,1.6099744
"3867","MOG",23,"ww","20211209-214101-plate_023",3,1.2101861
"3868","MOG",23,"ww","20211209-214101-plate_023",2,1.4257994
"3869","MOG",23,"ww","20211209-214101-plate_023",1,1.9886761
"3870","MOG",23,"ww","20211211-034101-plate_023",10,5.2809544
"3871","MOG",23,"ww","20211211-034101-plate_023",9,3.9440014
"3872","MOG",23,"ww","20211211-034101-plate_023",8,2.8408554
"3873","MOG",23,"ww","20211211-034101-plate_023",7,3.444196
"3874","MOG",23,"ww","20211211-034101-plate_023",6,4.660347
"3875","MOG",23,"ww","20211211-034101-plate_023",5,5.0512443
"3876","MOG",23,"ww","20211211-034101-plate_023",4,4.7566843
"3877","MOG",23,"ww","20211211-034101-plate_023",3,3.1944146
"3878","MOG",23,"ww","20211211-034101-plate_023",2,2.7937357
"3879","MOG",23,"ww","20211211-034101-plate_023",1,2.0984762
"3880","MOG",26,"ws","20211209-213203-plate_026",10,0.9350833
"3881","MOG",26,"ws","20211209-213203-plate_026",9,0.69541395
"3882","MOG",26,"ws","20211209-213203-plate_026",8,0.94982517
"3883","MOG",26,"ws","20211209-213203-plate_026",7,0.72749025
"3884","MOG",26,"ws","20211209-213203-plate_026",6,1.1423604
"3885","MOG",26,"ws","20211209-213203-plate_026",5,0.8846141
"3886","MOG",26,"ws","20211209-213203-plate_026",4,1.2922834
"3887","MOG",26,"ws","20211209-213203-plate_026",3,0.93357265
"3888","MOG",26,"ws","20211209-213203-plate_026",2,1.2246066
"3889","MOG",26,"ws","20211209-213203-plate_026",1,1.1064477
"3890","MOG",26,"ws","20211211-033203-plate_026",10,1.7309451
"3891","MOG",26,"ws","20211211-033203-plate_026",9,1.8412915
"3892","MOG",26,"ws","20211211-033203-plate_026",8,2.2379248
"3893","MOG",26,"ws","20211211-033203-plate_026",7,1.7869499
"3894","MOG",26,"ws","20211211-033203-plate_026",6,2.4376078
"3895","MOG",26,"ws","20211211-033203-plate_026",5,2.571697
"3896","MOG",26,"ws","20211211-033203-plate_026",3,2.351051
"3897","MOG",26,"ws","20211211-033203-plate_026",2,2.7367191
"3898","MOG",26,"ws","20211211-033203-plate_026",1,2.4571774
"3899","CI.7",20,"ww","20211223-184102-plate_020",10,0
"3900","CI.7",20,"ww","20211223-184102-plate_020",9,0.25713506
"3901","CI.7",20,"ww","20211223-184102-plate_020",8,0.21064654
"3902","CI.7",20,"ww","20211223-184102-plate_020",7,1.1902523
"3903","CI.7",20,"ww","20211223-184102-plate_020",6,1.6173912
"3904","CI.7",20,"ww","20211223-184102-plate_020",5,0.4869529
"3905","CI.7",20,"ww","20211223-184102-plate_020",4,1.4076111
"3906","CI.7",20,"ww","20211223-184102-plate_020",3,0.4918392
"3907","CI.7",20,"ww","20211223-184102-plate_020",2,1.0888022
"3908","CI.7",20,"ww","20211223-184102-plate_020",1,0.85549176
"3909","CI.7",20,"ww","20211225-004102-plate_020",10,3.0539901
"3910","CI.7",20,"ww","20211225-004102-plate_020",9,1.9035589
"3911","CI.7",20,"ww","20211225-004102-plate_020",8,0.84928066
"3912","CI.7",20,"ww","20211225-004102-plate_020",7,2.7597685
"3913","CI.7",20,"ww","20211225-004102-plate_020",6,4.722972
"3914","CI.7",20,"ww","20211225-004102-plate_020",5,3.7185338
"3915","CI.7",20,"ww","20211225-004102-plate_020",4,2.0021317
"3916","CI.7",20,"ww","20211225-004102-plate_020",3,2.041423
"3917","CI.7",20,"ww","20211225-004102-plate_020",2,4.7474155
"3918","CI.7",20,"ww","20211225-004102-plate_020",1,4.9487653
"3919","CI.7",29,"ws","20211223-184400-plate_029",10,0.21893807
"3920","CI.7",29,"ws","20211223-184400-plate_029",9,0.42293817
"3921","CI.7",29,"ws","20211223-184400-plate_029",8,0.4447603
"3922","CI.7",29,"ws","20211223-184400-plate_029",7,1.1688639
"3923","CI.7",29,"ws","20211223-184400-plate_029",6,1.010515
"3924","CI.7",29,"ws","20211223-184400-plate_029",5,0.95398253
"3925","CI.7",29,"ws","20211223-184400-plate_029",4,1.095365
"3926","CI.7",29,"ws","20211223-184400-plate_029",3,0.5075978
"3927","CI.7",29,"ws","20211223-184400-plate_029",2,0.79981226
"3928","CI.7",29,"ws","20211223-184400-plate_029",1,0.77382165
"3929","CI.7",29,"ws","20211225-004400-plate_029",10,2.53495
"3930","CI.7",29,"ws","20211225-004400-plate_029",9,2.1149335
"3931","CI.7",29,"ws","20211225-004400-plate_029",8,2.7498777
"3932","CI.7",29,"ws","20211225-004400-plate_029",7,4.1591554
"3933","CI.7",29,"ws","20211225-004400-plate_029",6,4.314627
"3934","CI.7",29,"ws","20211225-004400-plate_029",5,3.2311423
"3935","CI.7",29,"ws","20211225-004400-plate_029",4,3.3859918
"3936","CI.7",29,"ws","20211225-004400-plate_029",3,2.8162968
"3937","CI.7",29,"ws","20211225-004400-plate_029",2,4.005048
"3938","CI.7",29,"ws","20211225-004400-plate_029",1,3.452578
"3939","CML261",23,"ww","20211223-184659-plate_023",10,0.7454764
"3940","CML261",23,"ww","20211223-184659-plate_023",9,0.9857441
"3941","CML261",23,"ww","20211223-184659-plate_023",8,0.7772755
"3942","CML261",23,"ww","20211223-184659-plate_023",7,0.59999996
"3943","CML261",23,"ww","20211223-184659-plate_023",6,0.7383251
"3944","CML261",23,"ww","20211223-184659-plate_023",5,0.6763247
"3945","CML261",23,"ww","20211223-184659-plate_023",4,0.6177845
"3946","CML261",23,"ww","20211223-184659-plate_023",3,1.0728813
"3947","CML261",23,"ww","20211223-184659-plate_023",2,0.62359834
"3948","CML261",23,"ww","20211223-184659-plate_023",1,0.7743831
"3949","CML261",23,"ww","20211225-004659-plate_023",10,4.211152
"3950","CML261",23,"ww","20211225-004659-plate_023",9,5.094017
"3951","CML261",23,"ww","20211225-004659-plate_023",8,5.7372136
"3952","CML261",23,"ww","20211225-004659-plate_023",7,3.758544
"3953","CML261",23,"ww","20211225-004659-plate_023",6,4.469881
"3954","CML261",23,"ww","20211225-004659-plate_023",5,4.051763
"3955","CML261",23,"ww","20211225-004659-plate_023",4,3.7527661
"3956","CML261",23,"ww","20211225-004659-plate_023",3,4.9370193
"3957","CML261",23,"ww","20211225-004659-plate_023",2,4.630809
"3958","CML261",23,"ww","20211225-004659-plate_023",1,3.932626
"3959","CML261",33,"ws","20211223-185000-plate_033",10,0.6574806
"3960","CML261",33,"ws","20211223-185000-plate_033",9,0.76641893
"3961","CML261",33,"ws","20211223-185000-plate_033",8,0.5146283
"3962","CML261",33,"ws","20211223-185000-plate_033",7,0.4765009
"3963","CML261",33,"ws","20211223-185000-plate_033",6,0.6835212
"3964","CML261",33,"ws","20211223-185000-plate_033",5,0.31549832
"3965","CML261",33,"ws","20211223-185000-plate_033",4,0.6311724
"3966","CML261",33,"ws","20211223-185000-plate_033",3,0.81836885
"3967","CML261",33,"ws","20211223-185000-plate_033",2,0.47246814
"3968","CML261",33,"ws","20211223-185000-plate_033",1,0.5813376
"3969","CML261",33,"ws","20211225-005000-plate_033",10,2.3812385
"3970","CML261",33,"ws","20211225-005000-plate_033",9,2.8237288
"3971","CML261",33,"ws","20211225-005000-plate_033",8,2.7809074
"3972","CML261",33,"ws","20211225-005000-plate_033",7,1.7523685
"3973","CML261",33,"ws","20211225-005000-plate_033",6,3.138953
"3974","CML261",33,"ws","20211225-005000-plate_033",5,2.5535488
"3975","CML261",33,"ws","20211225-005000-plate_033",4,2.9805481
"3976","CML261",33,"ws","20211225-005000-plate_033",3,2.8901992
"3977","CML261",33,"ws","20211225-005000-plate_033",2,2.1397276
"3978","CML261",33,"ws","20211225-005000-plate_033",1,2.4763527
"3979","VA35",20,"ww","20211230-173500-plate_020",10,0
"3980","VA35",20,"ww","20211230-173500-plate_020",9,0.8761295
"3981","VA35",20,"ww","20211230-173500-plate_020",8,0.23138401
"3982","VA35",20,"ww","20211230-173500-plate_020",7,0.31161612
"3983","VA35",20,"ww","20211230-173500-plate_020",6,0.3667886
"3984","VA35",20,"ww","20211230-173500-plate_020",5,0.82336897
"3985","VA35",20,"ww","20211230-173500-plate_020",4,0.6253406
"3986","VA35",20,"ww","20211230-173500-plate_020",3,0.63149637
"3987","VA35",20,"ww","20211230-173500-plate_020",2,0.58262503
"3988","VA35",20,"ww","20211230-173500-plate_020",1,0.86314785
"3989","VA35",20,"ww","20211231-233500-plate_020",10,3.7953072
"3990","VA35",20,"ww","20211231-233500-plate_020",8,7.3560286
"3991","VA35",20,"ww","20211231-233500-plate_020",7,1.709284
"3992","VA35",20,"ww","20211231-233500-plate_020",6,4.4987464
"3993","VA35",20,"ww","20211231-233500-plate_020",5,6.1514716
"3994","VA35",20,"ww","20211231-233500-plate_020",4,4.943734
"3995","VA35",20,"ww","20211231-233500-plate_020",3,5.2845707
"3996","VA35",20,"ww","20211231-233500-plate_020",2,2.2186513
"3997","VA35",20,"ww","20211231-233500-plate_020",1,5.3736296
"3998","VA35",33,"ws","20211230-173800-plate_033",10,0.12491084
"3999","VA35",33,"ws","20211230-173800-plate_033",9,0.74744743
"4000","VA35",33,"ws","20211230-173800-plate_033",8,0.18475577
"4001","VA35",33,"ws","20211230-173800-plate_033",7,0.40219337
"4002","VA35",33,"ws","20211230-173800-plate_033",6,0.20862547
"4003","VA35",33,"ws","20211230-173800-plate_033",5,0.4409144
"4004","VA35",33,"ws","20211230-173800-plate_033",4,0.51992905
"4005","VA35",33,"ws","20211230-173800-plate_033",3,0.347525
"4006","VA35",33,"ws","20211230-173800-plate_033",2,0.5120046
"4007","VA35",33,"ws","20211230-173800-plate_033",1,0.7067933
"4008","VA35",33,"ws","20211231-233800-plate_033",10,1.1233454
"4009","VA35",33,"ws","20211231-233800-plate_033",9,0.9810743
"4010","VA35",33,"ws","20211231-233800-plate_033",8,1.3607706
"4011","VA35",33,"ws","20211231-233800-plate_033",7,1.8895143
"4012","VA35",33,"ws","20211231-233800-plate_033",6,1.1313287
"4013","VA35",33,"ws","20211231-233800-plate_033",5,1.9939275
"4014","VA35",33,"ws","20211231-233800-plate_033",4,2.31658
"4015","VA35",33,"ws","20211231-233800-plate_033",3,1.6932075
"4016","VA35",33,"ws","20211231-233800-plate_033",2,2.4729073
"4017","VA35",33,"ws","20211231-233800-plate_033",1,2.3588307
"4018","MO24W",23,"ww","20220113-184702-plate_023",10,0.8193739
"4019","MO24W",23,"ww","20220113-184702-plate_023",9,0.93743217
"4020","MO24W",23,"ww","20220113-184702-plate_023",8,0.56717604
"4021","MO24W",23,"ww","20220113-184702-plate_023",7,1.4166875
"4022","MO24W",23,"ww","20220113-184702-plate_023",6,1.0028348
"4023","MO24W",23,"ww","20220113-184702-plate_023",5,0.48663762
"4024","MO24W",23,"ww","20220113-184702-plate_023",4,1.0923201
"4025","MO24W",23,"ww","20220113-184702-plate_023",3,0.63064843
"4026","MO24W",23,"ww","20220113-184702-plate_023",2,0.8301027
"4027","MO24W",23,"ww","20220113-184702-plate_023",1,0.96411526
"4028","MO24W",23,"ww","20220115-004702-plate_023",10,4.5021496
"4029","MO24W",23,"ww","20220115-004702-plate_023",9,1.7597566
"4030","MO24W",23,"ww","20220115-004702-plate_023",8,3.4851081
"4031","MO24W",23,"ww","20220115-004702-plate_023",7,1.7095828
"4032","MO24W",23,"ww","20220115-004702-plate_023",6,3.397568
"4033","MO24W",23,"ww","20220115-004702-plate_023",5,2.7752059
"4034","MO24W",23,"ww","20220115-004702-plate_023",4,5.6738997
"4035","MO24W",23,"ww","20220115-004702-plate_023",3,1.405353
"4036","MO24W",23,"ww","20220115-004702-plate_023",2,1.994286
"4037","MO24W",23,"ww","20220115-004702-plate_023",1,5.0075765
"4038","MO24W",29,"ws","20220113-185001-plate_029",10,0.45789295
"4039","MO24W",29,"ws","20220113-185001-plate_029",9,0.7040474
"4040","MO24W",29,"ws","20220113-185001-plate_029",8,0.625672
"4041","MO24W",29,"ws","20220113-185001-plate_029",7,0.8650885
"4042","MO24W",29,"ws","20220113-185001-plate_029",6,0.79540783
"4043","MO24W",29,"ws","20220113-185001-plate_029",5,0
"4044","MO24W",29,"ws","20220113-185001-plate_029",4,0.60059977
"4045","MO24W",29,"ws","20220113-185001-plate_029",3,0.3661896
"4046","MO24W",29,"ws","20220113-185001-plate_029",2,0.47761673
"4047","MO24W",29,"ws","20220113-185001-plate_029",1,0.81005025
"4048","MO24W",29,"ws","20220115-005001-plate_029",10,1.470426
"4049","MO24W",29,"ws","20220115-005001-plate_029",9,0.9335026
"4050","MO24W",29,"ws","20220115-005001-plate_029",8,0.65403974
"4051","MO24W",29,"ws","20220115-005001-plate_029",7,1.0933306
"4052","MO24W",29,"ws","20220115-005001-plate_029",6,2.2170174
"4053","MO24W",29,"ws","20220115-005001-plate_029",5,0.23188782
"4054","MO24W",29,"ws","20220115-005001-plate_029",4,0.81451535
"4055","MO24W",29,"ws","20220115-005001-plate_029",3,0.6177397
"4056","MO24W",29,"ws","20220115-005001-plate_029",2,1.2573403
"4057","MO24W",29,"ws","20220115-005001-plate_029",1,1.8304777
"4058","PA91",21,"ww","20220113-184100-plate_021",10,0.39933813
"4059","PA91",21,"ww","20220113-184100-plate_021",9,0.83953243
"4060","PA91",21,"ww","20220113-184100-plate_021",8,0.5795886
"4061","PA91",21,"ww","20220113-184100-plate_021",7,0.61379266
"4062","PA91",21,"ww","20220113-184100-plate_021",6,0.95789385
"4063","PA91",21,"ww","20220113-184100-plate_021",5,0.9005694
"4064","PA91",21,"ww","20220113-184100-plate_021",4,0.6814965
"4065","PA91",21,"ww","20220113-184100-plate_021",3,0.8956831
"4066","PA91",21,"ww","20220113-184100-plate_021",2,0.9628585
"4067","PA91",21,"ww","20220113-184100-plate_021",1,1.040249
"4068","PA91",21,"ww","20220115-004059-plate_021",10,1.24952
"4069","PA91",21,"ww","20220115-004059-plate_021",9,5.2620654
"4070","PA91",21,"ww","20220115-004059-plate_021",8,3.642294
"4071","PA91",21,"ww","20220115-004059-plate_021",7,4.752751
"4072","PA91",21,"ww","20220115-004059-plate_021",6,5.5780683
"4073","PA91",21,"ww","20220115-004059-plate_021",5,5.334885
"4074","PA91",21,"ww","20220115-004059-plate_021",4,5.022009
"4075","PA91",21,"ww","20220115-004059-plate_021",3,4.792696
"4076","PA91",21,"ww","20220115-004059-plate_021",2,4.209302
"4077","PA91",21,"ww","20220115-004059-plate_021",1,5.6576686
"4078","PA91",26,"ws","20220113-184400-plate_026",10,0.50492823
"4079","PA91",26,"ws","20220113-184400-plate_026",9,0.684207
"4080","PA91",26,"ws","20220113-184400-plate_026",8,0.3792163
"4081","PA91",26,"ws","20220113-184400-plate_026",7,0.63119304
"4082","PA91",26,"ws","20220113-184400-plate_026",6,0.7837186
"4083","PA91",26,"ws","20220113-184400-plate_026",5,0.5484379
"4084","PA91",26,"ws","20220113-184400-plate_026",4,0.5942517
"4085","PA91",26,"ws","20220113-184400-plate_026",3,0.26151484
"4086","PA91",26,"ws","20220113-184400-plate_026",2,0.57046205
"4087","PA91",26,"ws","20220113-184400-plate_026",1,0.771506
"4088","PA91",26,"ws","20220115-004400-plate_026",10,2.08778
"4089","PA91",26,"ws","20220115-004400-plate_026",9,2.65232
"4090","PA91",26,"ws","20220115-004400-plate_026",8,2.0185163
"4091","PA91",26,"ws","20220115-004400-plate_026",7,2.925513
"4092","PA91",26,"ws","20220115-004400-plate_026",6,3.0407705
"4093","PA91",26,"ws","20220115-004400-plate_026",5,2.595312
"4094","PA91",26,"ws","20220115-004400-plate_026",4,2.3818874
"4095","PA91",26,"ws","20220115-004400-plate_026",3,1.845395
"4096","PA91",26,"ws","20220115-004400-plate_026",2,2.7091837
"4097","PA91",26,"ws","20220115-004400-plate_026",1,2.3231957
"4098","VA26",20,"ww","20220113-183506-plate_020",10,0
"4099","VA26",20,"ww","20220113-183506-plate_020",9,0
"4100","VA26",20,"ww","20220113-183506-plate_020",8,0
