,inbred,rootbot_date,scored,source,earliest_scored_plate,condition,cassette,uid,image,replicate,root,length,vector_length,surface,volume,direction,diameter,root_order,root_ontology,parent_name,parent,insertion_position,insertion_angle,n_child,child_density,first_child,insertion_first_child,last_child,insertion_last_child,file,image_date,image_datetime,exp_group,min_datetime,delta_datetime,hours_elapsed
4442,K64,2/10/2022,TRUE,RA17MO154/494,6,ww,23,241,20220212-025800-plate_023,5, 628708c5-fdee-4c82-825a-a0548531e078,2.6073716,2.2836428,0.5554874,0.010029215,278.3847682,0.07347324,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-025800-plate_023.csv,2/12/2022,2/12/2022 2:58,73,2/12/2022 2:58,0,6
4443,K64,2/10/2022,TRUE,RA17MO154/494,6,ww,23,241,20220212-025800-plate_023,4, 38c9db7e-feab-499d-9c11-11fc52effd2e,2.4968035,2.4571862,0.4287288,0.008852611,182.1565416,0.04545386,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-025800-plate_023.csv,2/12/2022,2/12/2022 2:58,73,2/12/2022 2:58,0,6
4444,K64,2/10/2022,TRUE,RA17MO154/494,6,ww,23,241,20220212-025800-plate_023,3, f791b966-ef84-4ad1-90f6-8ab61717fa72,2.4853895,2.4853895,0.10648052,0.000417,248.8528061,0.013637127,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-025800-plate_023.csv,2/12/2022,2/12/2022 2:58,73,2/12/2022 2:58,0,6
4445,K64,2/10/2022,TRUE,RA17MO154/494,6,ww,23,241,20220212-025800-plate_023,2, 37706c42-60ef-4a6b-9378-4633cffd59af,3.9390638,3.676397,0.4028809,0.004315466,305.0981572,0.035603944,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-025800-plate_023.csv,2/12/2022,2/12/2022 2:58,73,2/12/2022 2:58,0,6
4446,K64,2/10/2022,TRUE,RA17MO154/494,6,ww,23,241,20220212-025800-plate_023,1, 1b8dce69-c599-4c65-98ea-7425e2a80062,1.7370627,1.1783125,0.18891957,0.00192827,259.9214009,0.034848645,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-025800-plate_023.csv,2/12/2022,2/12/2022 2:58,73,2/12/2022 2:58,0,6
4447,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,10, 2146cea1-0bf1-46fd-b946-deed249291c7,0.5564747,0.5564747,0.051646024,0.000384,266.3137203,0.029541431,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4448,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,9, 58ce03f1-1890-4ade-ab35-5f7540093e3e,0.45767283,0.45767283,0.059891555,0.000625,284.377986,0.041652944,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4449,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,8, ced996ea-a90f-42d8-9539-55dcdc7913eb,0.69454527,0.63960385,0.039926473,0.000268,228.5180216,0.020707292,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4450,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,7, ee615293-61ec-4a70-9006-344df228836f,0.5607602,0.5607602,0.08677732,0.001087173,248.2746443,0.049248144,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4451,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,6, f525d9e6-1bbb-46ad-b2aa-7e6a544f5efe,1.1437336,0.9937839,0.34723878,0.008677065,298.708843,0.1025141,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4452,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,5, 20b4af7a-4da6-4a52-83e5-b1d9160b2838,0.43580446,0.43580446,0.026970023,0.000134,289.5715253,0.019698326,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4453,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,4, 5ada96d4-23ed-442e-8486-4eeb6aa4fba4,0.595129,0.4965654,0.08032442,0.000963,286.8992547,0.033839934,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4454,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,3, 36237cf6-0edd-45e1-80e3-cf6a14507682,0.6055748,0.54296696,0.06616858,0.000722,249.5430923,0.034344744,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4455,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,2, 3cae6114-9fb6-473b-9970-32e383998d2b,0.93348515,0.93258756,0.033454567,0.000153,270.3952227,0.014644081,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4456,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220210-210100-plate_026,1, 58ff14cc-d35f-4deb-a27e-552b0712541f,0.9866553,0.93083096,0.041222684,0.000201,286.1306672,0.018179173,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210100-plate_026.csv,2/10/2022,2/10/2022 21:01,72,2/10/2022 21:01,0,6
4457,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,10, a6329e54-9f1d-475b-9d1c-21df6a91c6c4,1.4680147,1.393024,0.1039892,7.00E-04,257.1286185,0.02776876,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4458,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,9, d3c5e61d-9a01-4f3a-bbe2-80eaeabe8299,1.1322911,0.9881188,0.15685713,0.002281624,268.1865581,0.048992872,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4459,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,8, 3a24d3e5-45bb-414b-a973-98daf897fe0f,0.7731258,0.45263833,0.036585554,0.000179,181.374362,0.015658565,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4460,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,7, 70c711bf-63fa-4f5d-a61a-56480bb73af9,1.3784996,1.2823348,0.08698764,0.000741,215.8832781,0.026132423,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4461,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,6, 97a2ebcc-b40f-4000-9d83-54b3c91102ac,1.6115894,1.5243068,0.19094442,0.00207838,294.6647427,0.036740497,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4462,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,5, e126e2e0-a8fd-4f63-9cba-4837b958786a,1.4365876,1.4365876,0.04443816,0.000127,269.97115,0.009846213,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4463,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,4, 7606566c-d319-4021-bbe6-0769e14718a7,1.3817502,0.68425846,0.16222113,0.002883505,240.1583851,0.042045522,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4464,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,3, 3480cb65-a45d-41d3-a3d7-50d6e216635f,0.93455344,0.3424452,0.25270975,0.005522535,160.5352226,0.078793086,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4465,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,2, e1faae55-0ed1-4162-aca6-a12f769f717b,2.015232,1.4785388,0.05613851,0.000189,215.1963386,0.022979053,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4466,K64,2/10/2022,TRUE,RA17MO154/494,6,ws,26,242,20220212-030100-plate_026,1, 3c5108d2-d002-4462-aa9f-c488f279e8c8,2.2534313,2.1558576,0.08000307,0.000277,293.5628419,0.01250017,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030100-plate_026.csv,2/12/2022,2/12/2022 3:01,73,2/12/2022 3:01,0,6
4467,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,10, f238bca3-8416-4f95-a27b-02202626468a,0.45739865,0.45739865,0.015243216,4.15E-05,265.3538328,0.010607726,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4468,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,9, db66fc33-76f2-4036-9505-5e7ecb062cba,0.521877,0.521877,0.019872623,6.30E-05,288.3150983,0.012120505,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4469,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,8, 1df74475-bb0c-4bbe-8ca1-a32c66f9803c,0.76332897,0.7114877,0.13311623,0.002072102,283.243355,0.060097173,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4470,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,7, 6f703564-a9c2-4452-9068-c91bfa34a5d3,0.9465057,0.9465057,0.3752312,0.013294254,255.5766902,0.12575537,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4471,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,6, 1aaa5407-aa54-4305-b688-bdcc19b0452a,0.7947033,0.7947033,0.28249657,0.010255434,272.5606932,0.11212817,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4472,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,5, 9a88d610-37fc-4237-81cd-14db5476148a,0.8532385,0.8532385,0.10358082,0.001080287,262.6407177,0.038632434,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4473,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,4, e89b2a38-7a51-4693-bae0-e7b446b20259,0.9624628,0.9255564,0.10173505,0.000928804,281.0834853,0.030808581,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4474,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,3, 392d3a69-ad95-4f23-bab7-2e4dee95f031,0.94623333,0.94623333,0.10135388,0.000867466,268.9259671,0.03409485,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4475,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,2, e9430ffa-f9fe-4451-ab74-4ae449b67651,0.7976662,0.73797745,0.124164976,0.001607812,280.5738985,0.04697397,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4476,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220210-210701-plate_021,1, bf1e7a80-dc1f-47e9-82ff-40e46dbe2841,1.118913,1.118913,0.52981496,0.023262821,290.9451309,0.15001099,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210701-plate_021.csv,2/10/2022,2/10/2022 21:07,72,2/10/2022 21:07,0,6
4477,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,10, 5fb604f4-dfaf-4e84-96ed-d3c1d6638c18,1.9608488,1.7328008,0.8864204,0.031894073,220.6735356,0.1454582,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4478,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,9, dc59ddd4-bb6e-41fe-9958-157fb5321932,2.525071,2.44203,1.0981948,0.039026294,301.4855062,0.12475964,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4479,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,8, 2fd963a9-533c-4f1e-a3a4-e1ece9d397e0,3.3316538,3.3042517,1.6839011,0.0851188,275.2989707,0.15958856,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4480,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,7, 622bce26-3114-46c8-bead-58335a4abfb5,4.3324165,3.7298756,0.27284124,0.00248142,282.5234804,0.023103083,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4481,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,6, d9a2c1e5-1827-4711-bdb7-ac54d37806b2,2.5210578,2.470945,0.33967596,0.003653967,287.4320095,0.043434117,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4482,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,5, 3fb0ef22-3378-465a-93df-7e4010054e7a,3.2569778,3.231522,0.46153793,0.012109365,270.9407363,0.05265423,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4483,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,4, 572249b8-56b4-4fa8-9491-af5e5aaff5ff,4.094216,3.8944616,1.2069036,0.032884218,270.7668397,0.09624032,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4484,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,3, 5acfd09e-f6f1-457a-959d-fea3d125ad58,5.02897,4.906558,0.3169457,0.002851001,283.9706062,0.024239749,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4485,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,2, 97d1e694-2b9c-4488-a561-4debcb1022e3,1.8582181,1.7580041,0.08527643,0.000332,279.9130367,0.013636519,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4486,MS153,2/10/2022,TRUE,RA17MO155/320,6,ww,21,243,20220212-030701-plate_021,1, b05f952f-331f-40c3-8e33-f8410cf05909,2.2335594,2.2142591,0.0725844,0.00021,278.2851841,0.009595101,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030701-plate_021.csv,2/12/2022,2/12/2022 3:07,73,2/12/2022 3:07,0,6
4487,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,10, af23fb9e-6faf-4046-8051-592f41704649,0,0,0,0,NA,0.08180495,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4488,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,9, 07701f71-cd5b-44a0-ab3c-23d771b2a298,0.18296513,0.18296513,0.008285839,3.44E-05,276.4187939,0.014394286,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4489,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,8, 2936cb1b-aeb8-4d9b-912f-a9469919f732,0.25604808,0.25604808,0.050561287,0.00088,270.0437139,0.062125,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4490,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,7, fdef6cca-3c02-4434-85c6-b753052671a7,0.52620167,0.52620167,0.14423886,0.003872995,280.0119105,0.086362585,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4491,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,6, 56e1c545-e44d-498a-83f5-daf74a997c85,0.6125975,0.6125975,0.087575205,0.001127016,280.0723167,0.045454506,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4492,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,5, 9d1e126e-d54f-4677-bfbf-ede398bf9e03,0.5300865,0.5300865,0.008833814,1.24E-05,275.9061472,0.005304539,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4493,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,4, 2d34291c-7187-4e74-bc73-cfc27a024b1c,0.6742424,0.6742424,0.07703459,0.000733,288.9244878,0.0363606,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4494,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,3, 54ae9805-6bfb-4250-b907-1e4f72229f40,0.803385,0.803385,0.061185356,0.000375,272.4866267,0.024241917,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4495,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,2, d4065289-55b5-4e75-bcaa-1a55c03f5ec9,0.96929336,0.93185765,0.16483508,0.002275156,256.126138,0.055551313,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4496,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220210-210402-plate_029,1, e36a9c53-469f-4a7b-9c6f-191377e132d3,0.78755784,0.78755784,0.21846855,0.006007688,296.4720107,0.08787722,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220210-210402-plate_029.csv,2/10/2022,2/10/2022 21:04,72,2/10/2022 21:04,0,6
4497,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,10, 59518fd4-87fb-40a2-bf82-2416b5734e4f,0.81534326,0.81534326,0.09899847,0.000977095,267.3832186,0.03864617,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4498,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,9, 76cbfa5a-aff0-4276-b9d4-becfc3cdc459,1.980925,1.9339253,0.26115918,0.005059904,272.5530981,0.053793386,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4499,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,8, 4a186722-b4f3-4658-b41a-fdb0f6aff3de,0.2906225,0.2906225,0.10349113,0.002961977,286.856689,0.11288181,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4500,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,7, f676b563-a31c-451d-bac0-f944dfd557cc,1.9145803,1.8053231,0.45549455,0.011726929,274.9819133,0.08635567,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4501,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,6, 251741be-d07c-4e93-9aff-57211f1ec79a,1.8007647,1.5693537,1.0760245,0.05403084,277.0230471,0.1632512,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4502,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,5, 087bb73e-e256-46f0-914b-4535ba146504,1.3069466,1.1015695,0.39240503,0.01007448,317.5392648,0.10457027,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4503,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,4, 3de9d34e-ad35-421b-ba2b-c512b3c156c5,2.3358617,2.2180974,0.18023656,0.001591048,284.5804875,0.029397829,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4504,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,3, 4e3000db-2fbe-4a07-81dc-41a51e8c5329,2.2389479,2.190208,0.05924533,0.000169672,278.2312802,0.010228307,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4505,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,2, 78789c9b-d078-4506-a8f5-6534779dc3da,2.5602052,2.43261,0.45767355,0.007291157,272.6304158,0.058484823,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4506,MS153,2/10/2022,TRUE,RA17MO155/320,6,ws,29,244,20220212-030402-plate_029,1, c54779f1-7080-429a-a12d-091d5e66f87c,1.9101745,1.8363928,0.52268696,0.011711246,304.7248737,0.07928238,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220212-030402-plate_029.csv,2/12/2022,2/12/2022 3:04,73,2/12/2022 3:04,0,6
4507,A682,2/24/2022,TRUE,RA17MO156/435,6,ww,21,245,20220224-175406-plate_021,9, ed6a27bd-02be-4caa-9cfb-b4ff166ee967,0.4050383,0.4050383,0.023134863,0.000111203,87.13004581,0.018177956,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220224-175406-plate_021.csv,2/24/2022,2/24/2022 17:54,74,2/24/2022 17:54,0,6
4508,A682,2/24/2022,TRUE,RA17MO156/435,6,ww,21,245,20220224-175406-plate_021,7, 8a29f1f2-9918-4629-b2e6-549a32b05c1f,0.56677675,0.56677675,0.04048573,0.000264045,300.3414222,0.022729237,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220224-175406-plate_021.csv,2/24/2022,2/24/2022 17:54,74,2/24/2022 17:54,0,6
4509,A682,2/24/2022,TRUE,RA17MO156/435,6,ww,21,245,20220224-175406-plate_021,10, 3288845e-9284-467e-ab3d-ae52de7bbb6a,0.16588046,0.16588046,0.008707389,4.26E-05,277.5906631,0.016664274,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20220224-175406-plate_021.csv,2/24/2022,2/24/2022 17:54,74,2/24/2022 17:54,0,6
