"","inbred","rootbot_date","scored","source","earliest_scored_plate","condition","cassette","uid","in_meta","image","root","vector_length","surface","volume","direction","diameter","root_order","root_ontology","parent_name","parent","insertion_position","insertion_angle","n_child","child_density","first_child","insertion_first_child","last_child","insertion_last_child","file","in_df"
"366","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," d2f905cb-4706-48ca-9546-fcd230f573ff",2.4838386,0.0773575,0.00023470132,253.416793152075,0.011616921,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"367","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," 34c50c7f-df2d-4c9d-81f5-d286247f962e",1.3328246,0.15855308,0.0021226525,231.621987359644,0.033637796,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"368","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," 31a09b30-ab42-48b9-8db2-ffcf6bcbf9f4",1.7724481,0.2925898,0.003991487,250.405799879123,0.05060449,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"369","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," e862cdb3-6213-4361-94aa-d5564a9d555b",1.7438633,0.21231613,0.002438497,253.962853115839,0.048109636,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"370","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," 1c6fdfaa-5c75-4766-a295-65f074f77cbc",1.4122905,0.26914564,0.0053008073,289.267991652608,0.060611185,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"371","NC236",NA,NA,NA,NA,NA,29,NA,FALSE,"20220108-002300-plate_029"," 7bb954c7-56fe-4251-87bc-3ff3ab05c49e",2.5930946,0.07465226,0.00020006229,200.727265894492,0.007827782,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220108-002300-plate_029.csv",TRUE
"372","B73",NA,NA,NA,NA,NA,20,NA,FALSE,"20220120-212759-plate_020"," fde49d68-1dd3-4cea-9156-4e32fb7e4a18",0.26032403,0.0043374742,6.1027954e-06,257.90523830477,0.0053034225,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220120-212759-plate_020.csv",TRUE
"373","B73",NA,NA,NA,NA,NA,26,NA,FALSE,"20220120-213059-plate_026"," ee0f0155-5379-4ee4-a98c-b919ab4bd1b4",0.21818182,0.004673748,8.784039e-06,270.000000683245,0.0068175984,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220120-213059-plate_026.csv",TRUE
"374","B73",NA,NA,NA,NA,NA,23,NA,FALSE,"20220120-213400-plate_023"," fba410ec-5f75-4d43-8cf4-47d9517d9912",0.37083775,0.004197712,3.793281e-06,285.325360576867,0.0035351634,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220120-213400-plate_023.csv",TRUE
"375","B73",NA,NA,NA,NA,NA,29,NA,FALSE,"20220120-213702-plate_029"," 8e2674a4-0be9-48ad-889d-bf50a634d336",0.16889654,0.0064316913,1.9590387e-05,256.462374502983,0.012120962,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220120-213702-plate_029.csv",TRUE
"376","B73",NA,NA,NA,NA,NA,33,NA,FALSE,"20220120-214001-plate_033"," bfce9a9f-2f6c-4111-a7cd-c0f474015a5a",0,0,0,NA,0.025755322,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220120-214001-plate_033.csv",TRUE
"377","B73",NA,NA,NA,NA,NA,20,NA,FALSE,"20220122-032800-plate_020"," f079e848-10fa-4dae-bdf0-e3f107543f7c",2.0999935,0.02335548,2.2756758e-05,261.806642358681,0.004545618,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220122-032800-plate_020.csv",TRUE
"378","B73",NA,NA,NA,NA,NA,26,NA,FALSE,"20220122-033100-plate_026"," e6902dd3-15a5-4155-a0c3-c86597ed6d6c",1.7327298,0.04648195,0.000111951296,285.71334264248,0.008484904,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220122-033100-plate_026.csv",TRUE
"379","B73",NA,NA,NA,NA,NA,23,NA,FALSE,"20220122-033400-plate_023"," e86a79ad-fa41-413b-8381-76cf41bc590f",2.7969878,0.07128478,0.0001924398,260.191138695433,0.010101554,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220122-033400-plate_023.csv",TRUE
"380","B73",NA,NA,NA,NA,NA,29,NA,FALSE,"20220122-033702-plate_029"," 3059ea9f-2167-4a97-bfc3-fe2e036122e7",1.5158564,0.029930802,5.3872438e-05,277.33759094632,0.005555358,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220122-033702-plate_029.csv",TRUE
"381","B73",NA,NA,NA,NA,NA,33,NA,FALSE,"20220122-034001-plate_033"," 3a9ab99b-af2f-4c4c-a96d-0c5152304186",1.1411443,0.05160861,0.0002243019,275.224057209551,0.014394952,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220122-034001-plate_033.csv",TRUE
"382","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 7a85427d-2a84-4607-84f3-ad101935b5e2",0.7392811,0.08128459,0.00062182284,272.837343226739,0.028027369,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"383","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 1709ae18-05f6-4144-afea-8b2a07aeb592",0.3542764,0.020245297,0.000102411104,261.053955512146,0.018181833,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"384","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 6bce71cf-6a76-467a-89a9-c15ea585c222",0.38278615,0.019133518,7.891355e-05,295.426500019642,0.01590915,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"385","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," d06f0ce8-3f2b-4731-996b-03abcb4aeebd",0.6741982,0.037939094,0.00016996231,332.192315491553,0.017174045,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"386","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 942e0925-9785-4172-946a-6694eb128c48",0.4052682,0.14764613,0.0042970553,300.941905095184,0.115892686,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"387","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," bb656b28-2128-4af4-b1de-bdd3a50a64ea",0.58707523,0.046868894,0.00026626437,288.357363511705,0.022724193,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"388","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," b60936fb-11d3-4f37-9454-6bab4a908d31",0.4223728,0.051385865,0.0005822174,285.322519218172,0.038640544,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"389","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," ad7aad7a-a047-45e9-9fbf-fdc690b90fdc",0.45781678,0.016347075,5.4757675e-05,269.603631145331,0.011363877,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"390","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 1b2aadc4-d312-4b53-8bd1-c32dad51f2bc",0.54687434,0.013530334,2.9497474e-05,275.315363178376,0.008081343,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"391","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220127-213500-plate_026"," 454eb846-c26e-4b5f-9568-0ed0bf81da4f",0.95209605,0.056658838,0.00033133058,286.733253810103,0.018939843,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-213500-plate_026.csv",TRUE
"392","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," e720ff92-f1e3-4954-aa8b-e5d792e9e726",1.0312722,0.15587829,0.0018302515,272.614433172986,0.040403314,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"393","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 7b9c7af4-28bd-4127-ba9e-d800df24a9ac",0.36606374,0.0063631507,9.062425e-06,268.312780033712,0.007073145,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"394","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," f01e2cef-f865-48b9-8fe9-cd9f415d6284",0.4259035,0.047282927,0.0003754086,208.553624494573,0.023228617,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"395","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 3a28ec35-3590-4cf0-bb07-56c4c1ca9bdc",0.668409,0.106673986,0.0014898716,261.458384673281,0.050755702,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"396","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," e4e14cae-3db7-44e2-8498-3b1f166128d5",0.6787722,0.021001384,5.1810726e-05,262.367619455593,0.009848582,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"397","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 22bd8d54-c387-4365-82f8-afdcf4838a86",0.64420503,0.010734313,1.5103465e-05,286.45545635618,0.005303927,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"398","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 6ea5b9e5-277f-479f-9fff-4b3f78d4b00e",0.5225536,0.06858551,0.0009013255,253.135280075243,0.04167333,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"399","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 302c12f2-a4d8-4aad-a8d9-89958bd7cf69",0.38937554,0.01390053,4.0948522e-05,291.801882551656,0.01136298,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"400","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 585e29a5-76e9-458e-9ecb-e9b334bb0111",0.8702633,0.13999127,0.0016797226,315.348194734088,0.0388927,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"401","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220127-214701-plate_021"," 49cf789d-9072-4884-b8c4-2ce4483b1823",1.1691848,0.068935,0.00032335246,263.607599318274,0.01856185,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220127-214701-plate_021.csv",TRUE
"402","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 0f4729cc-3bb2-454f-9056-fd5a8dcd2572",1.2112864,0.15309434,0.002329155,283.9865889,0.052515347,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"403","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 16bb70c3-d42d-43a9-9273-5f5f288d0562",1.1011559,0.42467198,0.009751274,286.5094149,0.06485603,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"404","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 8860498e-f333-4beb-acff-72b897ef1d8c",1.3588669,0.38079646,0.006214325,235.2992246,0.037430357,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"405","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," d571f2b6-7878-4fef-ab05-2e969130fcbe",1.1317759,0.2015615,0.00335783,269.3086489,0.04279928,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"406","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 6c182b1d-345a-4892-b360-dbc6d321d283",1.2055223,0.42826656,0.012835707,237.5551268,0.094692685,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"407","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," f4118b3c-002c-4e9b-b64b-8d5c08dc44f9",1.6636165,0.22084638,0.003924487,303.9622694,0.045457333,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"408","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 70db8657-b871-48b8-8a8c-e1bcaf447a57",0.67499626,0.016062643,3.2e-05,265.236053,0.00757463,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"409","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," ddb9772c-9b76-4024-abeb-099090dca0d3",0.69101536,0.03289272,0.000128,268.9949247,0.015151402,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"410","KI11",NA,NA,NA,NA,NA,26,NA,FALSE,"20220129-033500-plate_026"," 4cae96d2-f8e6-4879-945d-e32deb9b7e20",2.6401281,0.26591218,0.00326184,250.7576093,0.02803097,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220129-033500-plate_026.csv",TRUE
"411","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 4efe6c24-01ea-4843-9568-feed76410894",1.6492683,0.36498114,0.006439517,255.779574152035,0.070441246,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"412","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 2f7a132c-b710-4a83-a1ce-4711d2066475",3.289456,0.08683169,0.00019243367,249.771384588255,0.009341908,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"413","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 08af670d-387f-42a1-97ce-3346b5ee5aaf",2.147182,0.1744147,0.0011522826,217.99196238029,0.02272964,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"414","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 9ba1413d-635b-4f7c-8bb5-153d20d67ed3",4.002466,0.33113164,0.002481094,199.622004683001,0.024848713,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"415","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 83362dfc-6355-4c2a-aa60-c1e5ded02b6d",4.639018,0.16892551,0.0010290373,231.244551106109,0.011741909,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"416","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," bee742dc-8f4e-4c75-9577-af0d6f34dc2f",1.9096698,0.16670638,0.0021836334,240.439788898887,0.028184729,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"417","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," a6737893-445d-4846-80c5-660ce0fd1d59",4.7201786,0.10793514,0.00023802742,242.171187211972,0.009306799,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"418","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 45f1cb06-5060-451f-8a84-86231509203e",3.1280103,0.25460523,0.0024598036,285.400601940763,0.027270634,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"419","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," c1577cb4-1893-4d04-bad5-3ab1be8fd12e",1.4930974,0.20395444,0.0039558434,178.983481615162,0.030518224,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"420","KI11",NA,NA,NA,NA,NA,21,NA,FALSE,"20220129-034701-plate_021"," 6965663b-8c4e-4c92-b983-f1853e03d6cf",3.1772175,0.18559371,0.0014237938,267.615472360967,0.020708703,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220129-034701-plate_021.csv",TRUE
"421","B73",NA,NA,NA,NA,NA,26,NA,FALSE,"20220224-175700-plate_026"," e246d3fa-421f-44bd-98c0-3a65c53024b4",0,0,0,NA,0.031819742,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220224-175700-plate_026.csv",TRUE
"422","B73",NA,NA,NA,NA,NA,29,NA,FALSE,"20220224-180000-plate_029"," c3f7c3f4-4dc1-48c1-b10b-e083750efae9",0,0,0,NA,0.003030303,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220224-180000-plate_029.csv",TRUE
"423","B73",NA,NA,NA,NA,NA,20,NA,FALSE,"20220224-180300-plate_020"," a65c1cf3-843e-4602-8a76-f7ad5f061ac5",0,0,0,NA,0.019696359,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220224-180300-plate_020.csv",TRUE
"424","B73",NA,NA,NA,NA,NA,23,NA,FALSE,"20220224-180602-plate_023"," ab63c417-da23-427c-9178-264d33cff32a",0,0,0,NA,0.031819306,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220224-180602-plate_023.csv",TRUE
"425","B73",NA,NA,NA,NA,NA,33,NA,FALSE,"20220224-180901-plate_033"," 77a13efe-85a9-4209-9c27-4fd1b76e1a78",0,0,0,NA,0.022726607,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220224-180901-plate_033.csv",TRUE
"426","B73",NA,NA,NA,NA,NA,26,NA,FALSE,"20220225-235700-plate_026"," 0c365ee0-b581-4537-9d7d-03f3c878e519",1.1636363,0.021768834,3.5614616e-05,269.428832944092,0.007070857,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220225-235700-plate_026.csv",TRUE
"427","B73",NA,NA,NA,NA,NA,29,NA,FALSE,"20220226-000000-plate_029"," 1af3d560-a7e9-486e-8450-1bc35aedf07a",1.3937285,0.027571889,4.7126294e-05,278.629972020313,0.0064390404,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220226-000000-plate_029.csv",TRUE
"428","B73",NA,NA,NA,NA,NA,20,NA,FALSE,"20220226-000301-plate_020"," a3624520-7c6b-4f55-8eac-cb2fcfdcebe3",3.325086,0.13878083,0.00046807586,288.780534711922,0.0118184155,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220226-000301-plate_020.csv",TRUE
"429","B73",NA,NA,NA,NA,NA,23,NA,FALSE,"20220226-000602-plate_023"," 94c2b257-d519-4ec8-947a-254c1715a2d4",1.7570336,0.037537884,0.00010383578,262.011247505458,0.010101261,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220226-000602-plate_023.csv",TRUE
"430","B73",NA,NA,NA,NA,NA,33,NA,FALSE,"20220226-000901-plate_033"," 5ebec408-140f-4ae9-a0a4-2120e9a78d7a",0.44156852,0.016815243,5.333926e-05,73.7596021677504,0.012120823,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220226-000901-plate_033.csv",TRUE
"431","B73",NA,NA,NA,NA,NA,36,NA,FALSE,"20220303-202009-plate_036"," 5f21b4e6-9760-48a0-8f59-b1b501979c58",0.51329434,0.03665446,0.00021933728,247.067886431738,0.022727014,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220303-202009-plate_036.csv",TRUE
"432","B73",NA,NA,NA,NA,NA,26,NA,FALSE,"20220303-202259-plate_026"," ac202fa8-443f-4ce8-8a17-06b5255ce4ff",0.36545002,0.009568886,2.26249e-05,275.71058524451,0.008333699,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220303-202259-plate_026.csv",TRUE
"433","B73",NA,NA,NA,NA,NA,20,NA,FALSE,"20220303-202518-plate_020"," 6829acd3-636f-4eb2-a069-3437a985bae2",0.3047828,0.00798023,1.8866369e-05,287.354036043387,0.008333152,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220303-202518-plate_020.csv",TRUE
"434","B73",NA,NA,NA,NA,NA,23,NA,FALSE,"20220305-025702-plate_023"," 37286444-f161-4bfb-8086-6867f4ff70a8",3.171151,0.05624605,9.69e-05,248.0897647,0.006060323,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220305-025702-plate_023.csv",TRUE
"435","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," e3a94ab6-e679-40be-b7a0-8ace3412fc5a",0.25712973,0.004284339,6.03e-06,261.8698899,0.005303525,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"436","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 27ecefca-ed63-40be-b66d-e855fb19b58f",0.34497574,0.08655028,0.002158086,251.5650469,0.07803688,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"437","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," f16a7cdb-b2af-43f8-bb2b-359591887c27",0.27350023,0.011722426,4.59e-05,274.1295877,0.013635471,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"438","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 3e6be552-c3d7-42ab-b224-196d8ae9f841",0.22384273,0.00586169,1.31e-05,283.5217808,0.008334274,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"439","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 2ae17a36-a2a7-4046-b95d-75b232636a6d",0.42024064,0.026022343,0.000153,272.0732636,0.01969774,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"440","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 9acae407-d771-4219-80a5-cbac19688153",0.53763074,0.08369585,0.000927,306.6944817,0.04444783,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"441","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 18994dd4-4f91-45cb-8956-9028a6fc0d0a",0.5120859,0.014626163,3.82e-05,276.1997907,0.009090909,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"442","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," 6850a31d-5546-49d9-a7a8-a217939aef2b",0.6380882,0.012973651,1.83e-05,243.140555,0.004545623,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"443","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220310-190602-plate_026"," cdc7e9bd-71e1-478b-9bb7-7c31072b6ee7",0.85489833,0.08956562,0.000895,273.6112583,0.03333343,0," Primary root","-1","-1",-0.003030303,-57.29577951,0,0," null"," null"," null"," null","20220310-190602-plate_026.csv",TRUE
"444","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220312-010602-plate_026"," 294f259c-0426-4ad8-be96-5c659f261af8",1.6982558,0.45449665,0.010323671,248.364037770153,0.06545012,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220312-010602-plate_026.csv",TRUE
"445","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220312-010602-plate_026"," 2829d25e-7b11-4635-a4a7-77a3de8a4df8",1.0261055,0.07688244,0.0007035521,203.38953702918,0.02121324,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220312-010602-plate_026.csv",TRUE
"446","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220312-010602-plate_026"," 1cb59e92-1098-4e64-8028-d2f415ff3b30",1.3280118,0.028450403,5.3490752e-05,269.992842644995,0.0068192226,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220312-010602-plate_026.csv",TRUE
"447","TZI10",NA,NA,NA,NA,NA,26,NA,FALSE,"20220312-010602-plate_026"," c6dd383d-b582-4e83-90ef-f740225725e4",1.4395913,0.044537265,0.00010986306,267.849146792852,0.009847691,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220312-010602-plate_026.csv",TRUE
